,model,target_dataset,model_name,dataset_name,task_type,metric,batch_size,dataset_path,runtime,score
135,Capreolus/bert-base-msmarco,glue/cola,Capreolus/bert-base-msmarco,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.575559854507446,-0.5502760807451972
136,moshew/bert-mini-sst2-distilled,glue/cola,moshew/bert-mini-sst2-distilled,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,2.695234775543213,-0.6324783431253284
137,amyma21/sincere_question_classification,glue/cola,amyma21/sincere_question_classification,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,3.783499002456665,-0.5984590804932618
138,gchhablani/fnet-base-finetuned-cola,glue/cola,gchhablani/fnet-base-finetuned-cola,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,6.814289331436157,-0.4673029704015085
139,moghis/distilbert-base-uncased-finetuned-emotion,glue/cola,moghis/distilbert-base-uncased-finetuned-emotion,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,3.814101696014404,-0.5970592834992392
140,phailyoor/distilbert-base-uncased-finetuned-yahd,glue/cola,phailyoor/distilbert-base-uncased-finetuned-yahd,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,3.734716892242432,-0.6117239297581445
141,isakbos/Q8BERT_COLA_L_512,glue/cola,isakbos/Q8BERT_COLA_L_512,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,8.115405797958374,-0.6333881173078164
142,Jeevesh8/init_bert_ft_qqp-49,glue/cola,Jeevesh8/init_bert_ft_qqp-49,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,10.492933988571169,-0.5580865909693178
143,yukta10/finetuning-sentiment-model-3000-samples,glue/cola,yukta10/finetuning-sentiment-model-3000-samples,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.13044548034668,-0.5728337123476579
144,vesteinn/XLMR-ENIS-finetuned-cola,glue/cola,vesteinn/XLMR-ENIS-finetuned-cola,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.701174974441528,0.5770602423267188
145,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,glue/cola,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,8.151899099349976,-0.6361149914556288
146,uygarkurt/distilbert-base-uncased-finetuned-emotion,glue/cola,uygarkurt/distilbert-base-uncased-finetuned-emotion,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,3.571575164794922,-0.5911889231532304
147,cambridgeltl/guardian_news_distilbert-base-uncased,glue/cola,cambridgeltl/guardian_news_distilbert-base-uncased,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.202515840530396,-0.6039437403511596
148,connectivity/cola_6ep_ft-22,glue/cola,connectivity/cola_6ep_ft-22,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.869605779647827,0.774911956132149
149,connectivity/cola_6ep_ft-33,glue/cola,connectivity/cola_6ep_ft-33,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,10.356728315353394,0.6929811323789778
150,connectivity/bert_ft_qqp-7,glue/cola,connectivity/bert_ft_qqp-7,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.855056285858154,-0.5568804191735
151,Jeevesh8/feather_berts_46,glue/cola,Jeevesh8/feather_berts_46,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.97010064125061,-0.563015533615891
152,connectivity/feather_berts_28,glue/cola,connectivity/feather_berts_28,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,8.211444616317749,-0.556634772788509
153,IMSyPP/hate_speech_it,glue/cola,IMSyPP/hate_speech_it,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.7340497970581055,-0.6328712499244054
154,jaesun/distilbert-base-uncased-finetuned-cola,glue/cola,jaesun/distilbert-base-uncased-finetuned-cola,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,4.509796619415283,0.6039297217699113
155,SetFit/distilbert-base-uncased__sst2__train-32-9,glue/cola,SetFit/distilbert-base-uncased__sst2__train-32-9,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,4.515880107879639,-0.5744887062018528
156,Anthos23/FS-distilroberta-fine-tuned,glue/cola,Anthos23/FS-distilroberta-fine-tuned,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,4.8913938999176025,-0.5888256459405342
157,usami/distilbert-base-uncased-finetuned-cola,glue/cola,usami/distilbert-base-uncased-finetuned-cola,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.053242444992065,0.4244621377725232
158,robertou2/roberta-base-bne-finetuned-amazon_reviews_multi,glue/cola,robertou2/roberta-base-bne-finetuned-amazon_reviews_multi,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,11.963374376296995,-0.6329464231438827
159,neibla/distilbert-base-uncased-finetuned-emotion,glue/cola,neibla/distilbert-base-uncased-finetuned-emotion,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.133965969085693,-0.6019579846685956
160,markt23917/finetuning-sentiment-model-3000-samples,glue/cola,markt23917/finetuning-sentiment-model-3000-samples,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,3.62378191947937,-0.57228159165101
161,pietrotrope/emotion_final,glue/cola,pietrotrope/emotion_final,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,4.874171733856201,-0.6028805276342002
162,arianpasquali/distilbert-base-multilingual-cased-toxicity,glue/cola,arianpasquali/distilbert-base-multilingual-cased-toxicity,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,6.407527446746826,-0.626166172349458
163,Recognai/bert-base-spanish-wwm-cased-xnli,glue/cola,Recognai/bert-base-spanish-wwm-cased-xnli,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,6.701845645904541,-0.6340416836824376
164,Jeevesh8/bert_ft_qqp-88,glue/cola,Jeevesh8/bert_ft_qqp-88,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.689322233200073,-0.5381437268363782
165,Jeevesh8/512seq_len_6ep_bert_ft_cola-91,glue/cola,Jeevesh8/512seq_len_6ep_bert_ft_cola-91,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.751770257949829,1.042385547369847
166,aviator-neural/bert-base-uncased-sst2,glue/cola,aviator-neural/bert-base-uncased-sst2,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.050235986709595,-0.5914267293068214
167,Jeevesh8/bert_ft_qqp-40,glue/cola,Jeevesh8/bert_ft_qqp-40,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.2194273471832275,-0.5496271231017238
168,Alireza1044/albert-base-v2-qnli,glue/cola,Alireza1044/albert-base-v2-qnli,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,6.400452136993408,-0.5504211650813987
169,chiragasarpota/scotus-bert,glue/cola,chiragasarpota/scotus-bert,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,3.079503059387207,-0.6346260702099711
170,aXhyra/presentation_sentiment_1234567,glue/cola,aXhyra/presentation_sentiment_1234567,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.107293367385864,-0.5798109219578116
171,liangyuant/distilbert-base-uncased-finetuned-num200-450-405cls,glue/cola,liangyuant/distilbert-base-uncased-finetuned-num200-450-405cls,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.057026147842407,-0.6083228338246804
172,JNK789/distilbert-base-uncased-finetuned-tweets-emoji-dataset,glue/cola,JNK789/distilbert-base-uncased-finetuned-tweets-emoji-dataset,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,6.144362688064575,-0.634985142613637
173,Giyaseddin/distilroberta-base-finetuned-short-answer-assessment,glue/cola,Giyaseddin/distilroberta-base-finetuned-short-answer-assessment,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,3.7184598445892334,-0.6024442198810667
174,milyiyo/selectra-small-finetuned-amazon-review,glue/cola,milyiyo/selectra-small-finetuned-amazon-review,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.334231853485107,-0.6333884591671712
175,aXhyra/demo_sentiment_31415,glue/cola,aXhyra/demo_sentiment_31415,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.354758977890015,-0.5748619377285544
176,connectivity/cola_6ep_ft-10,glue/cola,connectivity/cola_6ep_ft-10,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.659385681152344,0.7496657373308888
177,Jeevesh8/lecun_feather_berts-3,glue/cola,Jeevesh8/lecun_feather_berts-3,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.806521654129028,-0.5531535696644807
178,connectivity/bert_ft_qqp-25,glue/cola,connectivity/bert_ft_qqp-25,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.7496867179870605,-0.5444399465367012
179,DoyyingFace/bert-asian-hate-tweets-asian-unclean-freeze-4,glue/cola,DoyyingFace/bert-asian-hate-tweets-asian-unclean-freeze-4,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.464791536331177,-0.5435849487821778
180,oferweintraub/bert-base-finance-sentiment-noisy-search,glue/cola,oferweintraub/bert-base-finance-sentiment-noisy-search,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.790204524993896,-0.5837622155043085
181,Jeevesh8/6ep_bert_ft_cola-47,glue/cola,Jeevesh8/6ep_bert_ft_cola-47,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,8.033312559127808,1.0564436716388772
182,jb2k/bert-base-multilingual-cased-language-detection,glue/cola,jb2k/bert-base-multilingual-cased-language-detection,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.483211517333984,-0.6343441888091039
183,anirudh21/bert-base-uncased-finetuned-qnli,glue/cola,anirudh21/bert-base-uncased-finetuned-qnli,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.934676647186279,-0.5289416628152428
184,18811449050/bert_finetuning_test,glue/cola,18811449050/bert_finetuning_test,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,10.47040557861328,-0.5812808422936542
185,Jeevesh8/lecun_feather_berts-51,glue/cola,Jeevesh8/lecun_feather_berts-51,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,8.169951677322388,-0.5547077258051161
186,Jeevesh8/6ep_bert_ft_cola-29,glue/cola,Jeevesh8/6ep_bert_ft_cola-29,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.885305881500244,0.994459788885424
187,viviastaari/finetuning-sentiment-analysis-en-id,glue/cola,viviastaari/finetuning-sentiment-analysis-en-id,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,3.730567693710327,-0.6343670559958346
188,Jeevesh8/init_bert_ft_qqp-24,glue/cola,Jeevesh8/init_bert_ft_qqp-24,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.818071842193604,-0.553901855591248
189,Jeevesh8/bert_ft_qqp-55,glue/cola,Jeevesh8/bert_ft_qqp-55,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.945160627365112,-0.5455105503481503
190,aXhyra/emotion_trained_31415,glue/cola,aXhyra/emotion_trained_31415,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.24039626121521,-0.6051233935560748
191,Jeevesh8/feather_berts_96,glue/cola,Jeevesh8/feather_berts_96,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,6.795511484146118,-0.5552683186485377
192,connectivity/bert_ft_qqp-17,glue/cola,connectivity/bert_ft_qqp-17,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.8251800537109375,-0.5558198408458888
193,Jeevesh8/6ep_bert_ft_cola-12,glue/cola,Jeevesh8/6ep_bert_ft_cola-12,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,10.463740348815918,1.0190818833847275
194,AnonymousSub/dummy_2,glue/cola,AnonymousSub/dummy_2,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,6.852218389511108,-0.6300060155642252
195,Jeevesh8/init_bert_ft_qqp-28,glue/cola,Jeevesh8/init_bert_ft_qqp-28,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.730849504470825,-0.5559161077200301
196,aXhyra/presentation_emotion_31415,glue/cola,aXhyra/presentation_emotion_31415,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.193135976791382,-0.5991066024047176
197,Jeevesh8/bert_ft_qqp-68,glue/cola,Jeevesh8/bert_ft_qqp-68,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.830833911895752,-0.5573843645017813
198,JB173/distilbert-base-uncased-finetuned-emotion,glue/cola,JB173/distilbert-base-uncased-finetuned-emotion,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.248420715332031,-0.5959343669950719
199,vinai/bertweet-base,glue/cola,vinai/bertweet-base,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.427658557891846,-0.5636288568129497
200,nickmuchi/facebook-data2vec-finetuned-finance-classification,glue/cola,nickmuchi/facebook-data2vec-finetuned-finance-classification,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.588006496429443,-0.6346071203866503
201,warwickai/fin-perceiver,glue/cola,warwickai/fin-perceiver,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,100.02458834648132,-0.612724958530751
202,albert-base-v2,glue/cola,albert-base-v2,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,9.184049367904665,-0.5089405265652852
203,bert-base-cased,glue/cola,bert-base-cased,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,6.700160980224609,-0.5149653991019725
204,dhimskyy/wiki-bert,glue/cola,dhimskyy/wiki-bert,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,6.476235628128052,-0.6347504245120459
205,Aureliano/distilbert-base-uncased-if,glue/cola,Aureliano/distilbert-base-uncased-if,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,3.779611825942993,-0.6064668690569841
206,michiyasunaga/LinkBERT-base,glue/cola,michiyasunaga/LinkBERT-base,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.969423055648804,-0.5236354022639785
207,vinai/bertweet-covid19-base-cased,glue/cola,vinai/bertweet-covid19-base-cased,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.364980936050415,-0.5574801888578627
208,rmihaylov/roberta-base-sentiment-bg,glue/cola,rmihaylov/roberta-base-sentiment-bg,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,3.669102907180786,-0.6337593608192416
209,distilbert-base-uncased,glue/cola,distilbert-base-uncased,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,4.577084541320801,-0.5605668141029352
210,justinqbui/bertweet-covid19-base-uncased-pretraining-covid-vaccine-tweets,glue/cola,justinqbui/bertweet-covid19-base-uncased-pretraining-covid-vaccine-tweets,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.369158506393433,-0.6171772452207203
211,vinai/bertweet-covid19-base-uncased,glue/cola,vinai/bertweet-covid19-base-uncased,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.585059404373169,-0.5588629737625135
212,bert-base-uncased,glue/cola,bert-base-uncased,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.387226581573486,-0.5316258568720755
213,cardiffnlp/twitter-roberta-base-2021-124m,glue/cola,cardiffnlp/twitter-roberta-base-2021-124m,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.576062917709351,-0.5125897130536815
214,roberta-large,glue/cola,roberta-large,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,13.097436904907228,-0.4522869830148677
215,roberta-base,glue/cola,roberta-base,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,6.699691295623779,-0.4932626456809175
216,finiteautomata/betonews-tweetcontext,glue/cola,finiteautomata/betonews-tweetcontext,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,12.05317497253418,-0.6287198855615587
217,bert-large-uncased,glue/cola,bert-large-uncased,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,13.529369831085203,-0.4940718778067205
218,navsad/navid_test_bert,glue/cola,navsad/navid_test_bert,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.273785829544067,0.5320702279824825
219,connectivity/bert_ft_qqp-94,glue/cola,connectivity/bert_ft_qqp-94,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.681282997131348,-0.5578086700789855
220,IMSyPP/hate_speech_nl,glue/cola,IMSyPP/hate_speech_nl,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,8.48472285270691,-0.6367964503768581
221,Jeevesh8/bert_ft_cola-60,glue/cola,Jeevesh8/bert_ft_cola-60,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,8.455518007278442,0.3903894213862446
222,Hate-speech-CNERG/bert-base-uncased-hatexplain-rationale-two,glue/cola,Hate-speech-CNERG/bert-base-uncased-hatexplain-rationale-two,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.727591753005981,-0.5708749376006292
223,w11wo/sundanese-bert-base-emotion-classifier,glue/cola,w11wo/sundanese-bert-base-emotion-classifier,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.547246217727661,-0.6446899805661455
224,connectivity/bert_ft_qqp-1,glue/cola,connectivity/bert_ft_qqp-1,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,10.533408164978027,-0.5430879829728935
225,Jeevesh8/bert_ft_qqp-39,glue/cola,Jeevesh8/bert_ft_qqp-39,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.970954656600952,-0.5465605871870005
226,juliensimon/autonlp-imdb-demo-hf-16622767,glue/cola,juliensimon/autonlp-imdb-demo-hf-16622767,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.3977110385894775,-0.587324894691974
227,Nanatan/distilbert-base-uncased-finetuned-emotion,glue/cola,Nanatan/distilbert-base-uncased-finetuned-emotion,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,5.255917072296143,-0.5933075537149537
228,Jeevesh8/lecun_feather_berts-7,glue/cola,Jeevesh8/lecun_feather_berts-7,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.8461754322052,-0.5544795894926707
229,Alassea/glue_sst_classifier,glue/cola,Alassea/glue_sst_classifier,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,7.793945074081421,-0.5337040292182224
230,anferico/bert-for-patents,glue/cola,anferico/bert-for-patents,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,23.80956768989563,-0.615611656472483
231,XSY/albert-base-v2-imdb-calssification,glue/cola,XSY/albert-base-v2-imdb-calssification,cola,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,6.143519878387451,-0.5950275762300379
